image_name,prob_malignant
ISIC_0169604,0.0012937160208821297
ISIC_0169687,0.4516100287437439
ISIC_0170008,0.2469121664762497
ISIC_0170059,0.5439088344573975
ISIC_0170101,0.2769089937210083
ISIC_0170285,0.6573323011398315
ISIC_0170545,2.6841216822504066e-05
ISIC_0170583,0.3448619842529297
ISIC_0170636,0.0007054607267491519
ISIC_0170676,0.4633595943450928
ISIC_0170696,2.535457952035358e-06
ISIC_0170960,0.010174411348998547
ISIC_0171235,0.0047972132451832294
ISIC_0171946,0.31983596086502075
ISIC_0171983,0.15045161545276642
ISIC_0172020,0.007009152788668871
ISIC_0172163,0.009905182756483555
ISIC_0172865,0.47188982367515564
ISIC_0172959,0.006743634585291147
ISIC_0173137,0.07751210033893585
ISIC_0173213,0.3589097261428833
ISIC_0173385,0.1690530627965927
ISIC_0173485,0.00011238842125749215
ISIC_0174405,0.41506844758987427
ISIC_0174527,0.04140787944197655
ISIC_0174903,0.031004667282104492
ISIC_0174983,0.00031973718432709575
ISIC_0175364,0.5988764762878418
ISIC_0175486,0.0012573674321174622
ISIC_0175530,0.00829960498958826
ISIC_0175837,0.4709310233592987
ISIC_0176577,8.577325388614554e-06
ISIC_0176781,0.018125714734196663
ISIC_0177190,0.01076497882604599
ISIC_0177304,0.00443916954100132
ISIC_0177860,0.4743461310863495
ISIC_0178430,0.302428275346756
ISIC_0178744,0.009890389628708363
ISIC_0179056,0.016808325424790382
ISIC_0179074,5.0884638767456636e-05
ISIC_0179104,0.005809200927615166
ISIC_0179191,0.00013071818102616817
ISIC_0179267,0.00035934982588514686
ISIC_0180194,1.6258982213912532e-05
ISIC_0180510,0.013931112363934517
ISIC_0180660,0.0008526483434252441
ISIC_0181017,0.1303664892911911
ISIC_0181059,0.015185926109552383
ISIC_0181374,0.013510562479496002
ISIC_0181445,0.02114718221127987
ISIC_0181678,0.47218549251556396
ISIC_0182020,0.0022306088358163834
ISIC_0182730,0.002936706645414233
ISIC_0183256,2.601130290713627e-05
ISIC_0183290,0.0329011045396328
ISIC_0183925,0.0012189222034066916
ISIC_0184482,0.001479858416132629
ISIC_0184688,0.3399353325366974
ISIC_0184944,7.3053794039879e-05
ISIC_0185051,0.27000245451927185
ISIC_0185135,0.000485255237435922
ISIC_0185177,0.35477858781814575
ISIC_0185547,3.6532292142510414e-05
ISIC_0185918,0.0008540587732568383
ISIC_0186161,0.38785597681999207
ISIC_0186437,0.008450872264802456
ISIC_0186501,0.35001546144485474
ISIC_0186820,0.04208506643772125
ISIC_0187428,0.1093754693865776
ISIC_0187498,0.20801618695259094
ISIC_0187812,0.0021538278087973595
ISIC_0188415,0.00014410368748940527
ISIC_0188926,0.0021792275365442038
ISIC_0188955,0.0047598108649253845
ISIC_0189059,0.2542326748371124
ISIC_0189333,0.1756933480501175
ISIC_0189336,0.00975502748042345
ISIC_0189694,0.08190858364105225
ISIC_0189837,0.030258575454354286
ISIC_0190308,0.5208475589752197
ISIC_0190725,0.43820077180862427
ISIC_0190870,0.005044612102210522
ISIC_0191366,0.00393644068390131
ISIC_0191734,0.00028165895491838455
ISIC_0191871,0.2284669727087021
ISIC_0192419,0.0007323850295506418
ISIC_0192490,0.07477707415819168
ISIC_0192596,0.004505451302975416
ISIC_0192701,0.0003905667981598526
ISIC_0192893,0.6078733801841736
ISIC_0193456,0.21631434559822083
ISIC_0193785,0.00044958555372431874
ISIC_0193907,0.48487505316734314
ISIC_0193920,0.0006347140297293663
ISIC_0194550,1.796910146367736e-05
ISIC_0194914,3.154754449496977e-05
ISIC_0195078,0.0002178805007133633
ISIC_0195699,0.0008597029373049736
ISIC_0195972,0.348297119140625
ISIC_0196273,5.760076419392135e-06
ISIC_0196399,0.7898131608963013
ISIC_0196403,0.47242942452430725
ISIC_0196502,0.013222024776041508
ISIC_0196559,2.2638518203166313e-05
ISIC_0196694,0.12117030471563339
ISIC_0196945,0.00274730590172112
ISIC_0197584,0.03964810445904732
ISIC_0197636,0.000663610699120909
ISIC_0197873,0.03157055750489235
ISIC_0198331,0.0013566561974585056
ISIC_0198375,0.0006172371795400977
ISIC_0198392,0.5152237415313721
ISIC_0198861,0.07486080378293991
ISIC_0199116,0.016570238396525383
ISIC_0199261,3.045151606784202e-05
ISIC_0199455,0.0049178507179021835
ISIC_0199494,0.4259852170944214
ISIC_0199538,0.6364676356315613
ISIC_0199719,0.004445031750947237
ISIC_0200153,0.027427932247519493
ISIC_0200174,0.0045550172217190266
ISIC_0200204,2.9141077902750112e-05
ISIC_0200611,0.3035447597503662
ISIC_0200921,0.6507875323295593
ISIC_0200999,0.5700054168701172
ISIC_0201351,0.5181147456169128
ISIC_0201689,0.0044686454348266125
ISIC_0201767,0.0007834107964299619
ISIC_0202023,0.0015501397429034114
ISIC_0202120,0.7397767305374146
ISIC_0202167,0.0014017365174368024
ISIC_0202259,0.0068340483121573925
ISIC_0202576,0.001466964022256434
ISIC_0202680,0.4118581712245941
ISIC_0202808,0.028077781200408936
ISIC_0203016,0.001193104893900454
ISIC_0203233,0.11460510641336441
ISIC_0204275,0.005482679698616266
ISIC_0204355,0.08240178227424622
ISIC_0204580,0.30836302042007446
ISIC_0204819,0.5823689103126526
ISIC_0204994,0.5008426308631897
ISIC_0205127,0.4714229702949524
ISIC_0205748,0.2821614146232605
ISIC_0205926,0.5593467354774475
ISIC_0206079,6.287331780185923e-05
ISIC_0206325,0.3491472899913788
ISIC_0206442,0.0031219979282468557
ISIC_0206758,0.02135319821536541
ISIC_0207209,0.007023890968412161
ISIC_0207341,0.004090432543307543
ISIC_0207349,0.052207622677087784
ISIC_0208378,0.4204762876033783
ISIC_0208967,0.0017126724123954773
ISIC_0209871,0.0028477164451032877
ISIC_0210282,0.06308530271053314
ISIC_0210308,0.03041316568851471
ISIC_0210423,0.009716290980577469
ISIC_0210830,0.5628386735916138
ISIC_0210998,0.010767660103738308
ISIC_0212729,0.0006532113766297698
ISIC_0212774,0.5528022050857544
ISIC_0212931,0.025466829538345337
ISIC_0213271,0.09005176275968552
ISIC_0213336,8.806166442809626e-05
ISIC_0213974,0.001634028390981257
ISIC_0214037,0.49390971660614014
ISIC_0214186,0.00027975186822004616
ISIC_0214335,0.3373474180698395
ISIC_0214635,2.4904307792894542e-05
ISIC_0214903,0.011488735675811768
ISIC_0215054,0.3114645779132843
ISIC_0215112,0.00931938923895359
ISIC_0215966,0.014575482346117496
ISIC_0216296,0.00035309288068674505
ISIC_0216689,0.17657636106014252
ISIC_0216690,2.5994289899244905e-05
ISIC_0217057,0.003557967022061348
ISIC_0217111,0.012250596657395363
ISIC_0217267,0.005285300780087709
ISIC_0217818,0.00365398614667356
ISIC_0218072,0.5241135358810425
ISIC_0218575,8.504711877321824e-05
ISIC_0218747,0.010745993815362453
ISIC_0219450,0.5362883806228638
ISIC_0219493,0.008433097042143345
ISIC_0219948,0.00015040612197481096
ISIC_0220461,0.1560085117816925
ISIC_0220649,0.30409958958625793
ISIC_0220926,0.019699525088071823
ISIC_0221351,0.27031025290489197
ISIC_0221590,0.017611319199204445
ISIC_0222117,0.3247498869895935
ISIC_0222150,0.003758196020498872
ISIC_0222299,0.596676766872406
ISIC_0223857,0.001755872624926269
ISIC_0224295,0.0032271347008645535
ISIC_0224300,0.5205140709877014
ISIC_0224397,0.0002663519117049873
ISIC_0224429,9.19816957321018e-05
ISIC_0224678,0.001504797488451004
ISIC_0224681,0.019412359222769737
ISIC_0224919,0.001469994313083589
ISIC_0224921,0.00025841803289949894
ISIC_0225245,3.0349026928888634e-05
ISIC_0225295,0.05089906230568886
ISIC_0226034,0.4178699254989624
ISIC_0226072,0.0030988999642431736
ISIC_0226137,0.028895383700728416
ISIC_0227038,0.33172091841697693
ISIC_0227532,0.0011293439893051982
ISIC_0228497,0.0027105475310236216
ISIC_0228659,0.40985092520713806
ISIC_0228713,0.010896832682192326
ISIC_0228718,0.00010241367272101343
ISIC_0228772,0.11279810220003128
ISIC_0229265,0.1629513055086136
ISIC_0229459,0.0002318959159310907
ISIC_0229510,0.0003426352923270315
ISIC_0229600,0.04672031104564667
ISIC_0229656,0.004506843630224466
ISIC_0229659,4.422932761372067e-05
ISIC_0229680,0.005366082303225994
ISIC_0229832,0.551088273525238
ISIC_0229871,0.00797312892973423
ISIC_0230169,0.007018232252448797
ISIC_0230209,0.37667083740234375
ISIC_0230332,0.2196241021156311
ISIC_0230516,3.0034963856451213e-05
ISIC_0230564,0.0035400621127337217
ISIC_0231167,0.001480774604715407
ISIC_0231465,0.06590399891138077
ISIC_0231745,3.7408008211059496e-05
ISIC_0231828,0.0004863337380811572
ISIC_0232274,0.02124951407313347
ISIC_0232767,2.9192451620474458e-05
ISIC_0232785,0.32451826333999634
ISIC_0232963,0.03489699214696884
ISIC_0233487,0.5327562689781189
ISIC_0234038,0.00237856712192297
ISIC_0234049,0.00045193207915872335
ISIC_0234096,0.02854953519999981
ISIC_0234140,0.48505493998527527
ISIC_0234146,0.0006769954925402999
ISIC_0234248,0.007997605949640274
ISIC_0234894,0.006143682636320591
ISIC_0235728,0.33016303181648254
ISIC_0236237,0.00584433414041996
ISIC_0236261,0.5519387722015381
ISIC_0236510,9.005966421682388e-05
ISIC_0236531,0.3969420790672302
ISIC_0236739,0.5871959328651428
ISIC_0236778,0.31076979637145996
ISIC_0237514,0.704603374004364
ISIC_0237636,0.4089432656764984
ISIC_0237721,0.02707047201693058
ISIC_0237862,0.0008430969901382923
ISIC_0238002,0.0002083601284539327
ISIC_0238118,0.0005547457840293646
ISIC_0238215,0.00018059898866340518
ISIC_0238491,0.01815119944512844
ISIC_0238570,0.4734480381011963
ISIC_0238711,0.00016988406423479319
ISIC_0238824,0.13760553300380707
ISIC_0238871,0.00845203548669815
ISIC_0238940,0.0017474356573075056
ISIC_0239070,0.00538893835619092
ISIC_0239178,0.06896871328353882
ISIC_0239597,0.16692891716957092
ISIC_0239810,0.1145159900188446
ISIC_0239843,0.20786432921886444
ISIC_0239949,0.0006382633582688868
ISIC_0240365,0.00012527154467534274
ISIC_0240628,6.409018533304334e-05
ISIC_0240778,0.6203873753547668
ISIC_0241109,0.0012263626558706164
ISIC_0242433,0.699259877204895
ISIC_0242571,0.3522360920906067
ISIC_0242646,1.8573060515336692e-05
ISIC_0242801,0.0015399144031107426
ISIC_0243148,0.0018597337184473872
ISIC_0243160,0.2672220468521118
ISIC_0243235,0.7737665176391602
ISIC_0243683,0.6006741523742676
ISIC_0243849,0.43974971771240234
ISIC_0244197,0.0155495535582304
ISIC_0244240,0.0001806349609978497
ISIC_0244877,0.00042826944263651967
ISIC_0245258,0.45607250928878784
ISIC_0246090,0.34363916516304016
ISIC_0246184,0.447907418012619
ISIC_0247197,0.4208134710788727
ISIC_0247242,0.04903455451130867
ISIC_0247541,0.0013613622868433595
ISIC_0247964,0.0002776333421934396
ISIC_0248114,0.6623332500457764
ISIC_0248218,0.0006067429203540087
ISIC_0248321,0.39737921953201294
ISIC_0248521,0.0013312750961631536
ISIC_0248628,0.038469284772872925
ISIC_0248936,0.00021070799266453832
ISIC_0249212,0.0002224990603281185
ISIC_0249269,0.004433396738022566
ISIC_0249560,0.31125447154045105
ISIC_0249982,0.43522995710372925
ISIC_0250064,0.0019600889645516872
ISIC_0250069,0.0026623355224728584
ISIC_0250455,0.3913484513759613
ISIC_0250842,0.038978151977062225
ISIC_0251149,0.222703754901886
ISIC_0252448,0.13391372561454773
ISIC_0252649,0.2636660039424896
ISIC_0253178,0.14625948667526245
ISIC_0253367,0.0049063372425735
ISIC_0253516,0.01256352849304676
ISIC_0253871,0.004811433143913746
ISIC_0254158,0.05626528337597847
ISIC_0254447,0.4955430030822754
ISIC_0254517,0.428118497133255
ISIC_0254686,7.140231900848448e-06
ISIC_0254698,0.27161210775375366
ISIC_0255205,0.008173416368663311
ISIC_0255508,0.4670342803001404
ISIC_0255796,0.0017319065518677235
ISIC_0255843,0.2905035614967346
ISIC_0255914,0.45991072058677673
ISIC_0255997,0.0029949413146823645
ISIC_0256715,0.0013270247727632523
ISIC_0256926,0.027702508494257927
ISIC_0257447,0.1327952891588211
ISIC_0257755,0.007596290670335293
ISIC_0258061,0.3196257948875427
ISIC_0258065,2.2185824491316453e-05
ISIC_0258806,0.00046410865616053343
ISIC_0258821,0.0003533363633323461
ISIC_0259179,0.0007914003217592835
ISIC_0259615,0.32859936356544495
ISIC_0260290,0.35400182008743286
ISIC_0260316,0.4720556139945984
ISIC_0260475,0.764532744884491
ISIC_0261499,0.5537946224212646
ISIC_0261693,0.00010514003224670887
ISIC_0261781,0.010581046342849731
ISIC_0262276,0.5006524920463562
ISIC_0262401,0.003206841414794326
ISIC_0262618,3.143582580378279e-05
ISIC_0262770,0.4540718197822571
ISIC_0263178,0.010280084796249866
ISIC_0263478,0.0016885967925190926
ISIC_0263522,0.24360468983650208
ISIC_0263916,0.0685751810669899
ISIC_0264941,0.00030875549418851733
ISIC_0265576,0.7265969514846802
ISIC_0266468,0.01978578045964241
ISIC_0266738,0.1735101193189621
ISIC_0267054,0.0018423253204673529
ISIC_0267586,0.21196790039539337
ISIC_0268080,0.6767944693565369
ISIC_0268179,0.0030553594697266817
ISIC_0268187,0.0038539005909115076
ISIC_0268371,0.24918855726718903
ISIC_0268557,0.015237627550959587
ISIC_0268633,0.02631945163011551
ISIC_0268701,0.0012742328690364957
ISIC_0268703,0.0048615518026053905
ISIC_0268784,3.3192034607054666e-05
ISIC_0268811,0.009076965972781181
ISIC_0270101,0.0047443220391869545
ISIC_0270289,0.0004447049868758768
ISIC_0270582,7.316129631362855e-05
ISIC_0271017,0.12595504522323608
ISIC_0271121,0.0060437689535319805
ISIC_0271299,0.09617729485034943
ISIC_0271408,0.03289644792675972
ISIC_0271922,0.3801833987236023
ISIC_0272026,0.00020982904243282974
ISIC_0272567,1.4824196114204824e-05
ISIC_0273222,0.2691832482814789
ISIC_0273594,0.0014232390094548464
ISIC_0273664,0.4696023166179657
ISIC_0273685,0.2933241128921509
ISIC_0274625,0.5189982652664185
ISIC_0274900,0.0004999530501663685
ISIC_0275409,0.0021314145997166634
ISIC_0275661,0.010232855565845966
ISIC_0275693,0.4307365119457245
ISIC_0275783,0.3259803354740143
ISIC_0275984,0.5573046207427979
ISIC_0276167,0.09747109562158585
ISIC_0276435,0.029418304562568665
ISIC_0277115,0.004240525886416435
ISIC_0277164,0.004214398562908173
ISIC_0277320,0.0005445136921480298
ISIC_0277340,0.4624737799167633
ISIC_0277354,8.312353020301089e-05
ISIC_0277705,0.0027877832762897015
ISIC_0277727,0.015345514751970768
ISIC_0277859,0.202627494931221
ISIC_0278021,0.0010099336504936218
ISIC_0278116,0.3641882836818695
ISIC_0278126,3.825223393505439e-05
ISIC_0278130,0.00038579132524318993
ISIC_0278346,0.05461231991648674
ISIC_0279526,0.33645570278167725
ISIC_0280208,0.24589714407920837
ISIC_0280404,0.004739334806799889
ISIC_0280603,0.12410032749176025
ISIC_0280749,0.41389766335487366
ISIC_0280943,0.4536193907260895
ISIC_0281179,0.11551608890295029
ISIC_0281286,0.0006178244948387146
ISIC_0281291,0.001889761770144105
ISIC_0281404,0.6452000141143799
ISIC_0281631,0.3900921940803528
ISIC_0281658,0.04017942026257515
ISIC_0281753,0.08185023069381714
ISIC_0282040,0.007316594012081623
ISIC_0282166,0.2828563153743744
ISIC_0282281,0.0005450989701785147
ISIC_0282321,0.4292145073413849
ISIC_0282422,0.026776259765028954
ISIC_0282681,0.0017683095065876842
ISIC_0283463,0.4466930329799652
ISIC_0283506,0.003983664326369762
ISIC_0283511,8.098145372059662e-06
ISIC_0283541,0.0007148048025555909
ISIC_0283957,0.03751317411661148
ISIC_0284295,0.016666298732161522
ISIC_0284422,0.48305830359458923
ISIC_0284505,0.0007553113391622901
ISIC_0284664,0.3242068290710449
ISIC_0285051,0.00025740027194842696
ISIC_0285095,0.007124686148017645
ISIC_0285157,0.015417833812534809
ISIC_0286750,0.0015600452898070216
ISIC_0287510,0.1467403620481491
ISIC_0287683,0.37847715616226196
ISIC_0287784,3.740536385521409e-06
ISIC_0287804,0.0003136062587145716
ISIC_0288421,0.01160494051873684
ISIC_0288916,0.0016045025549829006
ISIC_0289191,0.013053246773779392
ISIC_0289478,0.0004389997629914433
ISIC_0289491,0.4840782880783081
ISIC_0290785,0.008170850574970245
ISIC_0290881,0.051251571625471115
ISIC_0291277,0.5631927251815796
ISIC_0291282,0.0006404112209565938
ISIC_0291394,0.2085736244916916
ISIC_0291473,0.1101497933268547
ISIC_0291882,2.1063813619548455e-05
ISIC_0292158,7.592894689878449e-06
ISIC_0292349,0.0021732840687036514
ISIC_0292616,0.5174469351768494
ISIC_0292775,0.0027324582915753126
ISIC_0293086,0.0018338627414777875
ISIC_0293409,0.0006301620160229504
ISIC_0293416,0.5604085326194763
ISIC_0293607,0.02607889287173748
ISIC_0293967,0.39912503957748413
ISIC_0294170,0.11347395181655884
ISIC_0294249,0.002783173928037286
ISIC_0294399,0.001451092422939837
ISIC_0294687,0.0011287700617685914
ISIC_0294733,0.00019310304196551442
ISIC_0294910,0.0027914149686694145
ISIC_0295003,0.021261949092149734
ISIC_0295104,0.001157717895694077
ISIC_0295178,0.46388301253318787
ISIC_0295323,0.0005077069508843124
ISIC_0295507,0.03952304646372795
ISIC_0295820,0.0005603662575595081
ISIC_0296109,0.48552700877189636
ISIC_0296580,0.0014215735718607903
ISIC_0296785,0.006420806981623173
ISIC_0297032,0.03138621151447296
ISIC_0297186,0.00022549694404006004
ISIC_0297558,0.00011554347292985767
ISIC_0297595,0.0008854031912051141
ISIC_0297795,0.2982290983200073
ISIC_0298093,0.0014239256270229816
ISIC_0298274,0.7133526802062988
ISIC_0299242,0.7396910786628723
ISIC_0299504,0.10607156157493591
ISIC_0299520,0.0063066743314266205
ISIC_0299741,0.00015341283869929612
ISIC_0300915,0.44539743661880493
ISIC_0301191,0.0028512526769191027
ISIC_0301404,0.0030565536580979824
ISIC_0301568,0.13993461430072784
ISIC_0301734,0.020185286179184914
ISIC_0301931,0.020637573674321175
ISIC_0302103,0.5834894776344299
ISIC_0302441,0.0008213827386498451
ISIC_0302804,0.031063973903656006
ISIC_0303196,9.635479727876373e-06
ISIC_0303421,0.2744903266429901
ISIC_0304019,0.15544703602790833
ISIC_0304042,0.0440017394721508
ISIC_0304649,0.0006069762748666108
ISIC_0304703,0.0027023234870284796
ISIC_0305250,0.0004967426066286862
ISIC_0305679,1.3946682884125039e-05
ISIC_0305798,0.5431909561157227
ISIC_0305800,0.004655125550925732
ISIC_0305842,0.001573145971633494
ISIC_0305879,0.009093725122511387
ISIC_0305928,0.1685226410627365
ISIC_0307377,0.4939839541912079
ISIC_0307909,0.10298539698123932
ISIC_0307958,0.6183511018753052
ISIC_0308127,2.4840979676810093e-05
ISIC_0308133,0.06083270162343979
ISIC_0308722,0.6078737378120422
ISIC_0308888,2.405312807240989e-05
ISIC_0309317,0.00012356223305687308
ISIC_0309642,0.014019673690199852
ISIC_0309912,0.006607745308429003
ISIC_0310231,0.0006011130171827972
ISIC_0310341,0.10712267458438873
ISIC_0310588,0.010502967983484268
ISIC_0310734,7.807491056155413e-05
ISIC_0311112,0.0019539608620107174
ISIC_0311369,0.00018112098041456193
ISIC_0311412,0.1455216258764267
ISIC_0311783,0.00819406844675541
ISIC_0311853,0.0005268081440590322
ISIC_0312662,0.009442735463380814
ISIC_0313067,0.6287505030632019
ISIC_0313422,0.00032906862907111645
ISIC_0313507,0.00014273366832640022
ISIC_0313653,0.0005067752790637314
ISIC_0313924,0.0007682936848141253
ISIC_0314462,0.3777112364768982
ISIC_0315525,0.042174581438302994
ISIC_0315631,0.0039836447685956955
ISIC_0316025,3.4243396385136293e-06
ISIC_0316484,0.011863251216709614
ISIC_0316656,0.6023754477500916
ISIC_0316668,0.46637487411499023
ISIC_0316788,0.7278895378112793
ISIC_0316826,0.561299741268158
ISIC_0316933,0.1281660944223404
ISIC_0317589,0.6332461833953857
ISIC_0317682,0.4507037103176117
ISIC_0318642,2.083865911117755e-05
ISIC_0319410,0.00017207107157446444
ISIC_0319491,0.0009761439287103713
ISIC_0319715,0.00031825125915929675
ISIC_0319928,0.00042424857383593917
ISIC_0320013,0.12621745467185974
ISIC_0320227,0.0015267826383933425
ISIC_0320334,0.004299404099583626
ISIC_0321114,0.024960462003946304
ISIC_0322004,9.348113235319033e-05
ISIC_0322340,0.01854887418448925
ISIC_0322371,0.04797380045056343
ISIC_0322637,0.0025213740300387144
ISIC_0322818,0.544375479221344
ISIC_0322967,0.05343654379248619
ISIC_0323624,0.3044065833091736
ISIC_0323792,0.005307953804731369
ISIC_0324255,0.011059016920626163
ISIC_0324380,0.04520709067583084
ISIC_0324600,0.00899491086602211
ISIC_0325416,0.2887484133243561
ISIC_0325664,0.5124781727790833
ISIC_0325761,0.05407123267650604
ISIC_0325771,0.05773570016026497
ISIC_0326523,0.021465182304382324
ISIC_0326608,0.006721769459545612
ISIC_0327120,0.5814900994300842
ISIC_0327225,0.0006846177857369184
ISIC_0329458,0.0005067825550213456
ISIC_0330567,0.00030526917544193566
ISIC_0331124,0.0010876122396439314
ISIC_0331159,0.0052275992929935455
ISIC_0331389,8.13692677184008e-05
ISIC_0331767,0.6773751378059387
ISIC_0331947,0.0015429506311193109
ISIC_0332337,0.4328215718269348
ISIC_0332865,0.0001286033948417753
ISIC_0333051,0.6310386657714844
ISIC_0333102,2.5257555535063148e-05
ISIC_0333215,0.6894471049308777
ISIC_0333246,0.20580990612506866
ISIC_0333589,0.5402194857597351
ISIC_0333641,0.003846588544547558
ISIC_0333736,0.0013066268293187022
ISIC_0333899,0.007922436110675335
ISIC_0334024,0.00966744963079691
ISIC_0334101,0.3871060907840729
ISIC_0334153,0.000547136296518147
ISIC_0334227,9.621843673812691e-06
ISIC_0335172,0.41151905059814453
ISIC_0335396,0.0003052179527003318
